ÒÚ‡Ú¸ˇ;‡‚ÚÓ˚;ˆËÚËÛ˛Ú;ÊÛÌ‡Î;ÒÚ‡Ì‡
Photo- and cathodo-luminescence of needle-like single crystal diamonds;['TUYAKOVA FT', 'OBRAZTSOVA EA', 'KOROSTYLEV EV', 'KLINOV DV', 'PRUSAKOV KA', 'ALEKSEEV AA', 'ISMAGILOV RR', 'OBRAZTSOV AN'];['AHARONOVICH I', 'CASTELLETTO S', 'SIMPSON D A', 'AHARONOVICH IGOR', 'ZHOU CHUNYUAN', 'STACEY ALASTAIR', 'ALBRECHT A', 'KOPLOVITZ G', 'RETZKER A', 'BABINEC THOMAS M', 'HAUSMANN BIRGIT J M', 'KHAN MUGHEES', 'CHILDRESS LILIAN', 'HANSON RONALD', 'DOLDE F', 'FEDDER H', 'DOHERTY M W', 'FU CHI-CHENG', 'LEE HSU-YANG', 'CHEN KOWA', 'ISMAGILOV RINAT I', 'SHVETS PETR V', 'ZOLOTUKHIN ALEXEY A', 'JOSHI RP', 'SCHOENBACH KH', 'MOLINA C', 'LOHRMANN A', 'PEZZAGNA S', 'DOBRINETS I', 'MARKHAM M L', 'DODSON J M', 'SCARSBROOK G A', 'MAZE J R', 'STANWIX P L', 'HODGES J S', 'MIZUOCHI N', 'MAKINO T', 'KATO H', 'MURANAKA Y', 'YAMASHITA H', 'MIYADERA H', 'NEU ELKE', 'STEINMETZ DAVID', 'RIEDRICH-MOELLER JANINE', 'OBRAZTSOV ALEXANDER N', 'KOPYLOV PETR G', 'CHUVILIN ANDREY L', 'LOGINOV BORIS A', 'ORWA J O', 'GREENTREE A D', 'ROSSI MC', 'SALVATORI S', 'GALLUZZI F', 'STEVENS-KALCEFF M A', 'PRAWER S', 'KALCEFF W', 'STONEHAM A MARSHALL', 'HARKER A H', 'MORLEY GAVIN W', 'YATER JE', 'SHIH A', 'BUTLER JE', 'YIMING Z', 'LARSSON F', 'LARSSON K', 'ZOLOTUKHIN ALEKSEY A', 'DOLGANOV MATVEY A', 'ALEKSEEV ANDREY M'];JOURNAL OF LUMINESCENCE;Russia
Absorption of light by free electrons in semiconductors. I. Processes involving longitudinal optical phonons;['OSIPOVA MO', 'PERLIN EY'];['ANSELM AI', 'APOSTOLOVA T', 'HAHN Y', 'ENGLERT L', 'RETHFELD B', 'HAAG L', 'GRIGORIEV IS', 'IDRISOV E G', 'PERLIN E YU', 'KAISER A', 'VICANEK M', 'LENZNER M', 'KRUGER J', 'SARTANIA S', 'OSIPOVA M O', 'ELISEEV K A', 'SEEGER K', 'STUART BC', 'FEIT MD', 'HERMAN S', 'VONDERLINDE D', 'SCHULER H'];JOURNAL OF OPTICAL TECHNOLOGY;Russia
Microgap thermophotovoltaic systems with low emission temperature and high electric output;['MIRMOOSA MS', 'OMELYANOVICH M', 'SIMOVSKI CR'];['BASU S', 'ZHANG Z M', 'FU C J', 'LEE B J', 'BAUER T', 'BERNARDI MICHAEL P', 'DUPRE OLIVIER', 'BLANDRE ETIENNE', 'BRIGHT T J', 'WANG L P', 'CHANG JUI-YUNG', 'YANG YUE', 'WANG LIPING', 'DESUTTER JOHN', 'FRANCOEUR MATHIEU', 'VAILLON RODOLPHE', 'MENGUEC M PINAR', 'MENGUC M PINAR', 'GONZALEZ-FRAGA JOSE-ANGEL', 'KOBER VITALY', 'ALVAREZ-BORREGO JOSUE', 'HATZIKRANIOTIS E', 'ZORBAS K T', 'SAMARAS I', 'HU LU', 'NARAYANASWAMY ARVIND', 'CHEN XIAOYUAN', 'ILIC OGNJEN', 'JABLAN MARINKO', 'JOANNOPOULOS JOHN D', 'JIN SEOKMIN', 'LIM MIKYUNG', 'LEE SEUNG S', 'LAROCHE M', 'CARMINATI R', 'GREFFET J -J', 'LENERT ANDREJ', 'BIERMAN DAVID M', 'NAM YOUNGSUK', 'LEE BONG JAE', 'MASLOVSKI STANISLAV I', 'SIMOVSKI CONSTANTIN R', 'TRETYAKOV SERGEI A', 'MESSINA RICCARDO', 'BEN-ABDALLAH PHILIPPE', 'MIRMOOSA M S', 'RUETING F', 'NEFEDOV I S', 'KOSULNIKOV S YU', 'SIMOVSKI C R', 'MIRMOOSA MOHAMMAD SAJJAD', 'SIMOVSKI CONSTANTIN', 'NEFEDOV IGOR S', 'ORDAL MA', 'BELL RJ', 'ALEXANDER RW', 'OTTENS R S', 'QUETSCHKE V', 'WISE STACY'];JOURNAL OF OPTICS;Russia
Asymptotically one-dimensional dynamics of high-peak-power ultrashort laser pulses;['VORONIN AA', 'ZHELTIKOV AM'];['AKHMANOV SA', 'SUKHORUKOV AP', 'KHOKHLOV RV', 'BERGE L', 'MAUGER S', 'SKUPIN S', 'NUTER R', 'BERGE LUC', 'ROLLE JEREMIE', 'KOEHLER CHRISTIAN', 'BESPALOV VI', 'TALANOV VI', 'BRAUN A', 'KORN G', 'LIU X', 'CHAMPEAUX S', 'CHIAO RY', 'GARMIRE E', 'TOWNES CH', 'COUAIRON A', 'FRANCO M', 'MYSYROWICZ A', 'DURAND M', 'JARNAC A', 'HOUARD A', 'FIBICH G', 'GAETA AL', 'HAURI CP', 'KORNELIS W', 'HELBING FW', 'HEMMER MICHAEL', 'BAUDISCH MATTHIAS', 'THAI ALEXANDRE', 'KARTASHOV DANIIL', 'ALISAUSKAS SKIRMANTAS', 'ANDRIUKAITIS GIEDRIUS', 'KASPARIAN J', 'RODRIGUEZ M', 'MEJEAN G', 'KELDYSH LV', 'LANIN A A', 'VORONIN A A', 'STEPANOV E A', 'LIANG HOUKUN', 'KROGEN PETER', 'GRYNKO ROSS', 'MITROFANOV A V', 'MITRYUKOVSKIY S I', 'SIDOROV-BIRYUKOV D A', 'POPMINTCHEV TENIO', 'CHEN MING-CHANG', 'POPMINTCHEV DIMITAR'];JOURNAL OF OPTICS;Russia
Information Processing Using Three-Qubit and Qubit-Qutrit Encodings of Noncomposite Quantum Systems;"['POPOV A', 'KIKTENKO E', 'FEDOROV A', ""MAN'KO VI""]";"['ARAKI H', 'LIEB EH', 'BRAUMUELLER JOCHEN', 'CRAMER JOEL', 'SCHLOER STEFFEN', 'DEUTSCH D', 'DOSKOCH IGOR YA', ""MAN'KO MARGARITA A"", 'FARHI E', 'GOLDSTONE J', 'GUTMANN S', 'FEDOROV A K', 'KIKTENKO E O', ""MAN'KO O V"", 'FEYNMAN RP', 'GEDIK Z', 'SILVA I A', 'CAKMAK B', 'GOPINATH T', 'KUMAR A', 'GROVER LK', 'STRAKHOV A A', 'KOCHEN S', 'SPECKER EP', 'LADD T D', 'JELEZKO F', 'LAFLAMME R', 'LAPKIEWICZ RADEK', 'LI PEIZHE', 'SCHAEFF CHRISTOPH', 'RUSKAI MB', ""MAN'KO M A"", ""MAN'KO V I"", ""MAN'KO VLADIMIR I""]";JOURNAL OF RUSSIAN LASER RESEARCH;Russia
Weighted Information and Weighted Entropic Inequalities for Qutrit States;"[""MAN'KO VI"", 'SEILOV Z']";"['ARAKI H', 'LIEB EH', 'BELIS M', 'GUIASU S', 'CARLEN ERIC A', 'LIEB ELLIOTT H', 'CHERNEGA VLADIMIR N', ""MAN'KO OLGA V"", ""MAN'KO VLADIMIR I"", 'GLUSHKOV EVGENII', 'GLUSHKOVA ANASTASIIA', 'KIKTENKO E O', 'FEDOROV A K', ""MAN'KO O V"", 'STRAKHOV A A', 'LANFORD OE', 'ROBINSON DW', 'LOPEZ-SALDIVAR JULIO A', 'FIGUEROA ARMANDO', 'CASTANOS OCTAVIO', ""MAN'KO MARGARITA A"", ""MAN'KO V I"", 'PUZKO R S', 'MARMO G', 'SIMONI A', 'RUELLE D', 'SHANNON CE', 'SUHOV YURI', 'STUHL IZABELLA', 'SEKEH SALIMEH YASAEI', 'VONNEUMANN J']";JOURNAL OF RUSSIAN LASER RESEARCH;Russia
Mesoporous Photonic-Crystal Films for Amplification and Filtering of Electromagnetic Radiation;['GORELIK VS', 'PUDOVKIN AV', 'FILATOV VV'];['ALMOHAMED Y', 'BARILLE R', 'VODCHITS A I', 'GORELIK V S', 'KLIMONSKY S O', 'FILATOV V V', 'KANIBER M', 'FLASSIG F', 'REITHMAIER G', 'LI KAIWEI', 'ZHANG TING', 'ZHANG NAN', 'LIU YISEN', 'CHANG YI', 'LING ZHIYUAN', 'RYTOV SM', 'SVYAKHOVSKIY SERGEY E', 'MAYDYKOVSKIY ANTON I', 'NOVIKOV VLADIMIR B', 'TAPPURA K', 'LUOMAHAARA J', 'HAATAINEN T'];JOURNAL OF RUSSIAN LASER RESEARCH;Russia
Optical performance of materials for X-ray refractive optics in the energy range 8-100keV;['SEREBRENNIKOV D', 'CLEMENTYEV E', 'SEMENOV A', 'SNIGIREV A'];['HENKE BL', 'GULLIKSON EM', 'DAVIS JC', 'KLEYKAMP H', 'KOHN VG', 'LENGELER B', 'SCHROER C', 'TUMMLER J', 'LYATUN I I', 'GOIKHMAN A YU', 'ERSHOV P A', 'SCHROER CG', 'KUHLMANN M', 'SNIGIREVA I', 'VAUGHAN G', 'KOHN V', 'SOLOZHENKO VL', 'TERENTYEV SERGEY', 'BLANK VLADIMIR', 'POLYAKOV SERGEY'];JOURNAL OF SYNCHROTRON RADIATION;Russia
Femtosecond mid-IR difference-frequency generation in HgGa2S4 from an 80 MHz optical parametric oscillator pumped at 800 nm;['BEUTLER M', 'RIMKE I', 'BUTTNER E', 'BADIKOV V', 'PETROV V'];['BADIKOV VV', 'KUZMIN NV', 'LAPTEV VB', 'BUETTNER E', 'BEUTLER MARCUS', 'RIMKE INGO', 'BUETTNER EDLEF', 'EHRET S', 'SCHNEIDER H', 'FRASER JM', 'WANG DK', 'HACHE A', 'KAFKA JD', 'WATTS ML', 'PIETERSE JW', 'KUMAR S CHAITANYA', 'KRAUTH J', 'STEINMANN A', 'LOHNER A', 'KRUCK P', 'RUHLE WW', 'PANYUTIN V', 'PETROV VALENTIN', 'ROTERMUND F', 'NOACK F'];JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS;Russia
Superior color rendering with a phosphor-converted blue-cyan monolithic light-emitting diode;['TITKOV IE', 'YADAV A', 'KARPOV SY', 'SAKHAROV AV', 'TSATSULNIKOV AF', 'SLIGHT TJ', 'GORODETSKY A', 'RAFAILOV EU'];['BULASHEVICH KIRILL A', 'KULIK ALEXEY V', 'KARPOV SERGEY YU', 'CHEN DAQIN', 'ZHOU YANG', 'XU WEI', 'XIANG WEIDONG', 'LIANG XIAOJUAN', 'CHERNYAKOV A E', 'BULASHEVICH K A', 'KARPOV S YU', 'CRAWFORD MARY H', 'DAMILANO B', 'DEMOLON P', 'BRAULT J', 'DIMITROV S', 'HAAS H', 'FUKUI TAKESHI', 'KAMON KUNIHITO', 'TAKESHITA JUNICHI', 'JANULEVICIUS MATAS', 'MARMOKAS PAULIUS', 'MISEVICIUS MARTYNAS', 'CHERKASHIN N A', 'LUNDIN W V', 'BINDER MICHAEL', 'GALLER BASTIAN', 'KIMURA NAOKI', 'SAKUMA KEN', 'HIRAFUNE SYUNICHIRO', 'LEE MING-LUN', 'YEH YU-HSIANG', 'TU SHANG-JU', 'LI XUFAN', 'BUDAI JOHN D', 'LIU FENG', 'LIM SEUNG-HYUK', 'KO YOUNG-HO', 'RODRIGUEZ CHRISTOPHE', 'LIN C C', 'ZHENG Y S', 'CHEN H Y', 'LU CHIH-FENG', 'HUANG CHI-FENG', 'CHEN YUNG-SHENG', 'MAUR MATTHIAS AUF DER', 'PECCHIA ALESSANDRO', 'PENAZZI GABRIELE', 'MIRHOSSEINI ROYA', 'SCHUBERT MARTIN F', 'CHHAJED SAMEER', 'MURPHY THOMAS W JR', 'NARUKAWA YUKIO', 'NARITA JUNYA', 'SAKAMOTO TAKAHIKO', 'STAUSS P', 'MANDL M', 'RODE P'];LASER & PHOTONICS REVIEWS;Russia
All-fiber passively mode-locked Ho-laser pumped by ytterbium fiber laser;['FILATOVA SA', 'KAMYNIN VA', 'ZHLUKTOVA IV', 'TRIKSHEV AI', 'TSVETKOV VB'];['AGUERGARAY CLAUDE', 'BRODERICK NEIL G R', 'ERKINTALO MIRO', 'AMINI-NIK SAEID', 'KRAEMER DARREN', 'COWAN MICHAEL L', 'CHAMOROVSKIY A YU', 'MARAKULIN A V', 'KURKOV A S', 'DENNIS ML', 'DULING IN', 'GUMENYUK REGINA', 'VARTIAINEN ISMO', 'TUOVINEN HEMMO', 'HERDA R', 'OKHOTNIKOV OG', 'RAFAILOV EU', 'KADEL RAJESH', 'WASHBURN BRIAN R', 'KELLY SMJ', 'MATSAS VJ', 'NEWSON TP', 'RICHARDSON DJ', 'NELSON LE', 'JONES DJ', 'TAMURA K', 'NICHOLSON JW', 'YAN MF', 'WISK P', 'SCHOLLE KARSTEN', 'LAMRINI SAMIR', 'KOOPMANN PHILIPP', 'SHOLOKHOV E M', 'SMIRNOV SERGEY', 'KOBTSEV SERGEY', 'KUKARIN SERGEY', 'STUTZKI FABIAN', 'GAIDA CHRISTIAN', 'GEBHARDT MARTIN', 'ZHONG Y H', 'ZHANG Z X', 'TAO X Y'];LASER PHYSICS LETTERS;Russia
Fusion of regularized femtosecond filaments in air: far field on-axis emission;"['SHIPILO DE', 'PANOV NA', 'SUNCHUGASHEVA ES', 'MOKROUSOVA DV', 'ANDREEVA VA', 'KOSAREVA OG', 'SELEZNEV LV', ""SAVEL'EV AB"", 'IONIN AA', 'CHIN SL']";['AKOZBEK N', 'IWASAKI A', 'BECKER A', 'BERGE L', 'SKUPIN S', 'NUTER R', 'BERGE LUC', 'SKUPIN STEFAN', 'KOEHLER CHRISTIAN', 'BESPALOV VI', 'TALANOV VI', 'CHEN Y -H', 'VARMA S', 'ANTONSEN T M', 'CHIN S L', 'WANG T -J', 'MARCEAU C', 'HOSSEINI SA', 'LIU W', 'COUAIRON A', 'MYSYROWICZ A', 'DAIGLE J -F', 'KOSAREVA O', 'PANOV N', 'DERGACHEV A A', 'KADAN V N', 'SHLENOV S A', 'GAO HUI', 'CHU WEI', 'YU GUOLIANG', 'GOLUBTSOV IS', 'KANDIDOV VP', 'LUO Q', 'FERLAND B', 'JHAJJ N', 'CHENG Y -H', 'WAHLSTRAND J K', 'SCALORA M', 'KASPARIAN J', 'SAUERBREY R', 'KOLESIK M', 'MOLONEY JV', 'KOSAREVA O G', 'PANOV N A', 'MA Y -Y', 'LU X', 'XI T -T', 'MECHAIN G', 'FRANCO M', 'MITRYUKOVSKIY SERGEY I', 'LIU YI', 'HOUARD AURELIEN', 'MLEJNEK M', 'POINT GUILLAUME', 'THOUIN EMMANUELLE', 'MYSYROWICZ ANDRE', 'BRELET YOHANN', 'ROSKEY D E', 'MOLONEY J V'];LASER PHYSICS LETTERS;Russia
The anomalous interaction of electrons in strong pulsed light fields;['STARODUB SS', 'ROSHCHUPKIN SP', 'DUBOV VV'];"['BAGNOUD V', 'AURAND B', 'BLAZEVIC A', 'BULA C', 'MCDONALD KT', 'PREBYS EJ', 'BURKE DL', 'FIELD RC', 'HORTONSMITH G', 'DI PIAZZA A', 'MUELLER C', 'HATSAGORTSYAN K Z', 'EHLOTZKY F', 'KRAJEWSKA K', 'KAMINSKI J Z', 'KAZANTSEV AP', 'SOKOLOV VP', 'ROSHCHUPKIN S P', 'STARODUB S S', ""LEBED' A A"", 'PADUSENKO E A']";LASER PHYSICS LETTERS;Russia
LiGaSe2 optical parametric oscillator pumped by a Q-switched Nd:YAG laser;['VEDENYAPIN V', 'BOYKO A', 'KOLKER D', 'ISAENKO L', 'LOBANOV S', 'KOSTYUKOVA N', 'YELISSEYEV A', 'ZONDY JJ', 'PETROV V'];['ISAENKO L I', 'VASILYEVA I G', 'KURIYAMA K', 'NOZAKI T', 'MARCHEV GEORGI', 'TYAZHEV ALEKSEY', 'VEDENYAPIN VITALIY', 'PELLETIER ETIENNE', 'SELL ALEXANDER', 'LEITENSTORFER ALFRED', 'PETROV VALENTIN', 'VEDENYAPIN VITALY'];LASER PHYSICS LETTERS;Russia
Phase-matched third-harmonic generation via doubly resonant optical surface modes in 1D photonic crystals;['KONOPSKY VN', 'ALIEVA EV', 'ALYATKIN SY', 'MELNIKOV AA', 'CHEKALIN SV', 'AGRANOVICH VM'];['AGRANOVICH V M', 'GARTSTEIN YU N', 'LITINSKAYA M', 'LA ROCCA G C', 'BASKO DM', 'LA ROCCA GC', 'ARJMAND ARGHAVAN', 'ABOLGHASEM PAYAM', 'HAN JUNBO', 'ARNAUD JA', 'SALEH AAM', 'CORCORAN B', 'MONAT C', 'GRILLET C', 'HASHIMOTO T', 'YOKO T', 'HELMY AS', 'KONOPSKY VALERY N', 'ALIEVA ELENA V', 'KARAKOUZ TANYA', 'KOSSEL D', 'KUO PAULINA S', 'BRAVO-ABAD JORGE', 'SOLOMON GLENN S', 'MARKOWICZ PP', 'TIRYAKI H', 'PUDAVAR H', 'PIROTTA S', 'XU X G', 'DELFAN A', 'ROBERTSON WM', 'MAY MS', 'SEDERBERG S', 'ELEZZABI A Y', 'SHINN A', 'TAI CY', 'WILKINSON JS', 'PERNEY NMB', 'YABLONOVITCH E', 'YEH P', 'YARIV A', 'CHO AY', 'HONG CS'];Light-Science & Applications;Russia
Nonlinear spin control by terahertz-driven anisotropy fields;['BAIERL S', 'HOHENLEUTNER M', 'KAMPFRATH T', 'ZVEZDIN AK', 'KIMEL AV', 'HUBER R', 'MIKHAYLOVSKIY RV'];['ANDREEV AF', 'MARCHENKO VI', 'BEAUREPAIRE E', 'MERLE JC', 'DAUNOIS A', 'BELOV KP', 'VOLKOV RA', 'GORANSKIBP', 'BOSSINI D', 'MALIK D', 'REDLICH B', 'COCKER TYLER L', 'JELIC VEDRAN', 'GUPTA MANISHA', 'DODGE JS', 'SCHUMACHER AB', 'BIGOT JY', 'FAUSTI D', 'TOBEY R I', 'DEAN N', 'LANGER F', 'SCHUBERT O', 'KAMPFRATH TOBIAS', 'TANAKA KOICHIRO', 'NELSON KEITH A', 'SELL ALEXANDER', 'KLATT GREGOR', 'KANDA NATSUKI', 'HIGUCHI TAKUYA', 'SHIMIZU HIROKATSU', 'KIM K W', 'PASHKIN A', 'SCHAEFER H', 'KIRILYUK A', 'TSVETKOV A', 'KUBACKA T', 'JOHNSON J A', 'HOFFMANN M C', 'LI TIANQI', 'PATZ AARON', 'MOUCHLIADIS LEONIDAS', 'LINGOS P C', 'WANG J', 'PERAKIS I E', 'LIU MENGKUN', 'HWANG HAROLD Y', 'TAO HU', 'MAAG T', 'BAYER A', 'MATSUNAGA RYUSUKE', 'TSUJI NAOTO', 'FUJITA HIROYUKI', 'MIKHAYLOVSKIY R V', 'HENDRY E', 'SECCHI A', 'REID A H M', 'RASING TH', 'PISAREV R V', 'SATOH TAKUYA', 'IIDA RYUGO', 'SMITH BT', 'YAMAMOTO J', 'BELL EE', 'VAN KAMPEN M', 'JOZSA C', 'KOHLHEPP JT', 'VICARIO C', 'RUCHERT C', 'ARDANA-LAMAS F', 'WALL S', 'PRABHAKARAN D', 'BOOTHROYD A T', 'WHITE RL'];NATURE PHOTONICS;Russia
Fully integrated quantum photonic circuit with an electrically driven light source;"['KHASMINSKAYA S', 'PYATKOV F', 'SLOWIK K', 'FERRARI S', 'KAHL O', 'KOVALYUK V', 'RATH P', 'VETTER A', 'HENNRICH F', 'KAPPES MM', ""GOL'TSMAN G"", 'KORNEEV A', 'ROCKSTUHL C', 'KRUPKE R', 'PERNICE WHP']";"['ASPURU-GUZIK ALAN', 'WALTHER PHILIP', 'BACHILO SM', 'STRANO MS', 'KITTRELL C', 'BEVERATOS A', 'BROURI R', 'GACOIN T', 'CHEN J', 'PEREBEINOS V', 'FREITAG M', 'FLAVEL BENJAMIN S', 'KAPPES MANFRED M', 'KRUPKE RALPH', ""GOL'TSMAN GN"", 'OKUNEV O', 'CHULKOVA G', 'HEERES REINIER W', 'KOUWENHOVEN LEO P', 'ZWILLER VALERY', 'HOFMANN MATTHIAS S', 'GLUECKERT JAN T', 'NOE JONATHAN', 'ISHII A', 'YOSHIDA M', 'KATO Y K', 'JAKUBKA FLORIAN', 'BACKES CLAUDIA', 'GANNOTT FLORENTINA', 'KHASMINSKAYA SVETLANA', 'PYATKOV FELIKS', 'LAUCHT A', 'PUETZ S', 'GUENTHNER T', 'LIU HUAPING', 'NISHIDE DAISUKE', 'TANAKA TAKESHI', 'MA XUEDAN', 'HARTMANN NICOLAI F', 'BALDWIN JON K S', 'MARQUARDT CHRISTOPH W', 'GRUNDER SERGIO', 'BLASZCZYK ALFRED', 'MISEWICH JA', 'MARTEL R', 'AVOURIS P', 'MIURA R', 'IMAMURA S', 'OHTA R', 'MIZUOCHI N', 'MAKINO T', 'KATO H', 'MORI TATSUYA', 'YAMAUCHI YOHEI', 'HONDA SATOSHI', 'MUELLER THOMAS', 'KINOSHITA MEGUMI', 'STEINER MATHIAS', ""O'BRIEN JEREMY L"", 'FURUSAWA AKIRA', 'VUCKOVIC JELENA', 'PERNICE W H P', 'SCHUCK C', 'MINAEVA O', 'PERUZZO ALBERTO', 'MCCLEAN JARROD', 'SHADBOLT PETER', 'PFEIFFER MARTIN H P', 'STUERZL NINETTE', 'PYATKOV FELIX', 'FUETTERLING VALENTIN', 'REITHMAIER G', 'KANIBER M', 'FLASSIG F', 'SALTER C L', 'STEVENSON R M', 'FARRER I', 'SHADBOLT P J', 'VERDE M R', 'PERUZZO A', 'SPRENGERS J P', 'GAGGERO A', 'SAHIN D']";NATURE PHOTONICS;Russia
Multiple propagating modes of nanowire plasmonics;['LEE HI', 'MOK J', 'KUZMIN DA', 'BYCHKOV IV'];['CHANG D E', 'SORENSEN A S', 'HEMMER P R', 'CHEN JUNXUE', 'WANG XIAOLEI', 'CHO CHANG-HEE', 'ASPETTI CARLOS O', 'TURK MICHAEL E', 'ETCHEGOIN P G', 'LE RU E C', 'MEYER M', 'FAN TY', 'GAO YIXIAO', 'REN GUOBIN', 'ZHU BOFENG', 'GOODFELLOW KENNETH M', 'BEAMS RYAN', 'CHAKRABORTY CHITRALEEMA', 'HUANG Y J', 'LU W T', 'SRIDHAR S', 'KE SHAOLIN', 'WANG BING', 'QIN CHENGZHI', 'KUZMIN DMITRY A', 'BYCHKOV IGOR V', 'SHAVROV VLADIMIR G', 'LIAW JIUNN-WOEI', 'WU PO-TSANG', 'LIU WEIWEI', 'NOVOTNY L', 'HAFNER C', 'HUANG HE', 'SCHROTER U', 'DEREUX A', 'TAKAHARA J', 'YAMAGISHI S', 'TAKI H', 'WANG KL', 'MITTLEMAN DM'];OPTICAL AND QUANTUM ELECTRONICS;Russia
Sensory properties of copper microstructures deposited from water-based solution upon laser irradiation at 532 nm;['PANOV MS', 'TUMKIN II', 'MIRONOV VS', 'KHAIRULLINA EM', 'SMIKHOVSKAIA AV', 'ERMAKOV SS', 'KOCHEMIROVSKY VA'];"['ABAD JOSE M', 'GASS MHAIRI', 'BLELOCH ANDREW', 'BARTON SC', 'GALLAWAY J', 'ATANASSOV P', 'BLAEDEL WJ', 'ENGSTROM RC', 'CLARK LC', 'DAVIS FRANK', 'HIGSON SEAMUS P J', 'JARABA P', 'AGUI L', 'YANEZ-SEDENO P', 'KIM DONGSOO', 'CHOI CHOLJIN', 'KOCHEMIROVSKY V A', 'KHAIRULLINA E M', 'SAFONOV S V', 'LOGUNOV L S', 'FATEEV S A', 'SKRIPKIN M YU', 'TVERYANOVICH YU S', 'KORDAS K', 'BEKESI J', 'VAJTAI R', 'LIU WEI', 'ZHANG HONGXIU', 'YANG BIN', 'LOZHKINA OLGA A', 'PANOV MAXIM S', 'LOGUNOV LEV S', 'MACDONALD JR', 'MIYAMOTO S', 'MURAKAMI T', 'SAITO A', 'PANOV M S', 'TUMKIN I I', 'SMIKHOVSKAIA A V', 'PENG XIAO', 'JIANG KAIYONG', 'SHAFEEV GA', 'SONG HK', 'JUNG YH', 'LEE KH', 'TUMKIN ILYA I', 'KOCHEMIROVSKY VLADIMIR A', ""BAL'VMAKOV MIKHAIL D"", ""TVER'YANOVICH YURY S"", ""KUZ'MIN ALEXEY G"", 'MENCHIKOV LEONID G', 'UPDIKE SJ', 'HICKS GP', 'YOKOYAMA H', 'KISHIDA S', 'WASHIO K']";OPTICAL AND QUANTUM ELECTRONICS;Russia
Temperature characteristics of tilted wave lasers;['MAXIMOV MV', 'GORDEEV NY', 'SHERNYAKOV YM', 'PAYUSOV AS', 'KALYUZHNYY NA', 'MINTAIROV SA', 'KULAGINA MM', 'ZHUKOV AE', 'SHCHUKIN VA', 'LEDENTSOV NN'];['BERTOLOTTI M', 'BOGDANOV V', 'FERRARI A', 'CRUMP P', 'WENZEL H', 'ERBERT G', 'HECHT J', 'JIANG L', 'ASRYAN L V', 'LEDENTSOV N N', 'SHCHUKIN V A', 'NOVIKOV I I', 'GORDEEV N YU', 'MAXIMOV M V', 'SHCHUKIN VITALY', 'LEDENTSOV NIKOLAY', 'KALOSHA VLADIMIR', 'UKHANOV AA', 'STINTZ A', 'ELISEEV PG'];OPTICAL ENGINEERING;Russia
Growth of CVD diamond nanopillars with imbedded silicon-vacancy color centers;['SOVYK DN', 'RALCHENKO VG', 'TUKMAKOV KN', 'SHERSHULIN VA', 'KHOMICH AA', 'VOROBYOV VV', 'VLASOV II', 'AKIMOV AV'];['AHARONOVICH IGOR', 'NEU ELKE', 'LEE JONATHAN C', 'MAGYAR ANDREW P', 'GREENTREE ANDREW D', 'PRAWER STEVEN', 'AKIMOV A V', 'MUKHERJEE A', 'YU C L', 'BABINEC THOMAS M', 'HAUSMANN BIRGIT J M', 'KHAN MUGHEES', 'BARNARD AMANDA S', 'BOLSHAKOV A P', 'RALCHENKO V G', 'POLSKIY A V', 'CASTELLETTO S', 'HARRISON J P', 'MARSEGLIA L', 'FARAON ANDREI', 'SANTORI CHARLES', 'HUANG ZHIHONG', 'FURUYAMA S', 'TAHARA K', 'IWASAKI T', 'HAUSMANN B J M', 'CHOY J T', 'BABINEC T M', 'HORCAS I', 'FERNANDEZ R', 'GOMEZ-RODRIGUEZ J M', 'MUELLER TINA', 'HEPP CHRISTIAN', 'PINGAULT BENJAMIN', 'STEINMETZ DAVID', 'RIEDRICH-MOELLER JANINE', 'ORWA J O', 'GREENTREE A D', 'AHARONOVICH I', 'KIPFSTUHL LAURA', 'ROGERS L J', 'JAHNKE K D', 'TERAJI T', 'SCHIRHAGL ROMANA', 'CHANG KEVIN', 'LORETZ MICHAEL', 'SEDOV V', 'RALCHENKO V', 'KHOMICH A A', 'SEDOV V S', 'VLASOV I I', 'SHALAGINOV M Y', 'ISHII S', 'LIU J', 'SOVYK D', 'KOMLENOK M', 'STERNSCHULTE H', 'THONKE K', 'SAUER R', 'TAMURA SYUTO', 'KOIKE GODAI', 'KOMATSUBARA AKIRA', 'YOSHINARI YOSUKE', 'MORI SHIGEYUKI', 'IGARASHI RYUJI'];OPTICAL MATERIALS;Russia
